"","away_team.away_team_name","home_team.home_team_name","match_date","kick_off","home_score","away_score","match_status","match_status_360","last_updated","last_updated_360","match_week","competition.competition_id","competition.country_name","competition.competition_name","season.season_id","season.season_name","home_team.home_team_id","home_team.home_team_gender","home_team.home_team_group","home_team.country.id","home_team.country.name","away_team.away_team_id","away_team.away_team_gender","away_team.away_team_group","away_team.country.id","away_team.country.name","metadata.data_version","metadata.shot_fidelity_version","metadata.xy_fidelity_version","competition_stage.id","competition_stage.name","stadium.id","stadium.name","stadium.country.id","stadium.country.name","referee.id","referee.name","referee.country.id","referee.country.name","home_manager_id","home_manager_name","home_manager_dob","home_manager_nat","away_manager_id","away_manager_name","away_manager_dob","away_manager_nat","match_id","colour1.1","colour2.1","colour1.2","colour2.2"
"10385","Swindon Town","AFC Wimbledon",2024-12-26,"17:00:00.000",1,1,"available","unscheduled","2025-01-16T21:53:32.221112",NA,22,5,"England","League Two",317,"2024/2025",66,"male",NA,68,"England",108,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001140,"The Cherry Red Records Stadium",68,"England",937,"Abigail Byrne",68,"England",5874,"Johnnie Jackson","1982-08-15",NA,401,"Ian Holloway","1963-03-12",NA,3941862,"blue","","red",""
"10389","Swindon Town","Carlisle United",2025-02-01,"17:00:00.000",1,5,"available","unscheduled","2025-02-24T23:54:38.282662",NA,30,5,"England","League Two",317,"2024/2025",330,"male",NA,68,"England",108,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",590,"Brunton Park",68,"England",64,"Ross Joyce",68,"England",4683,"Mike Williamson","1983-11-08",NA,401,"Ian Holloway","1963-03-12",NA,3941959,"blue","","red",""
"10395","Tamworth","Barnet",2024-08-31,"17:00:00.000",7,0,"available","unscheduled","2024-09-05T05:34:00.162041",NA,6,65,"England","National League",317,"2024/2025",1506,"male",NA,68,"England",2040,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",122,"The Hive Stadium",68,"England",2144,"Ross Martin",68,"England",5093,"Dean Brennan","1980-06-17",NA,1005154,"Andy Peaks",NA,NA,3956948,"orange","black","",""
"10410","Tamworth","Oldham Athletic",2024-11-16,"17:00:00.000",4,0,"available","unscheduled","2024-11-17T09:10:57.736441",NA,18,65,"England","National League",317,"2024/2025",69,"male",NA,68,"England",2040,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",59,"Boundary Park",68,"England",2217,"Gareth Rhodes",68,"England",353,"Michael Joseph Mellon","1972-03-18",NA,1005154,"Andy Peaks",NA,NA,3957093,"blue","orange","",""
"10553","Tranmere Rovers","Gillingham",2024-09-14,"17:00:00.000",3,0,"available","unscheduled","2024-09-24T18:54:08.799521",NA,6,5,"England","League Two",317,"2024/2025",96,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",70,"MEMS Priestfield Stadium",68,"England",927,"Will Finnie",68,"England",573,"Mark Bonner","1985-11-23",NA,266,"Nigel Adkins","1965-03-11",NA,3941668,"blue","","white",""
"10555","Tranmere Rovers","Barrow",2025-04-21,"14:00:00.000",0,0,"available","unscheduled","2025-04-27T13:19:51.314011",NA,44,5,"England","League Two",317,"2024/2025",3179,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118150,"SO Legal Stadium",68,"England",1883,"Thomas Kirk",68,"England",1000680,"Andrew Whing","1984-09-20",NA,5629,"Andrew Crosby","1973-03-03",NA,3942281,"blue","white","white",""
"10564","Tranmere Rovers","Harrogate Town",2025-04-01,"18:45:00.000",3,2,"available","unscheduled","2025-04-09T18:29:52.198979",NA,40,5,"England","League Two",317,"2024/2025",1485,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001995,"Exercise Stadium",68,"England",1005304,"Zac Kennard-Kettle",68,"England",4492,"Simon Weaver","1977-12-20",NA,5629,"Andrew Crosby","1973-03-03",NA,3942076,"yellow","","white",""
"10568","Tranmere Rovers","Notts County",2025-02-22,"17:00:00.000",2,1,"available","unscheduled","2025-02-28T08:23:42.826639",NA,33,5,"England","League Two",317,"2024/2025",103,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",589,"Meadow Lane",68,"England",900,"Jacob Miles",68,"England",5737,"Stuart Maynard","1980-10-18",NA,266,"Nigel Adkins","1965-03-11",NA,3941995,"black","white","white",""
"10578","Tranmere Rovers","Milton Keynes Dons",2024-10-05,"17:00:00.000",1,1,"available","unscheduled","2024-10-18T14:18:22.450876",NA,10,5,"England","League Two",317,"2024/2025",71,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",25,"Stadium MK",68,"England",56,"Craig Hicks",68,"England",1001886,"Scott Lindsey","1972-05-04",NA,266,"Nigel Adkins","1965-03-11",NA,3941716,"white","yellow","white",""
"10589","Tranmere Rovers","Doncaster Rovers",2024-12-21,"14:30:00.000",3,1,"available","unscheduled","2025-01-13T22:53:35.469496",NA,21,5,"England","League Two",317,"2024/2025",74,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",56,"Eco-Power Stadium",68,"England",444,"Alex Chilowicz",241,"United States of America",180,"Grant McCann","1980-04-14",NA,266,"Nigel Adkins","1965-03-11",NA,3941851,"red","","white",""
"10593","Tranmere Rovers","Crewe Alexandra",2024-10-26,"17:00:00.000",3,1,"available","unscheduled","2024-11-07T23:07:39.392928",NA,14,5,"England","League Two",317,"2024/2025",329,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118004,"Mornflake Stadium",68,"England",924,"James Durkin",68,"England",1002418,"Lee Bell","1983-01-26",NA,266,"Nigel Adkins","1965-03-11",NA,3941765,"red","","white",""
"10599","Tranmere Rovers","Walsall",2025-01-11,"14:30:00.000",5,1,"available","unscheduled","2025-01-17T13:01:12.065429",NA,26,5,"England","League Two",317,"2024/2025",97,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",72,"Poundland Bescot Stadium",68,"England",54,"Jeremy Simpson",68,"England",1003055,"Mathew John Sadler","1985-02-26",NA,266,"Nigel Adkins","1965-03-11",NA,3941903,"red","","white",""
"10600","Tranmere Rovers","Salford City",2025-02-08,"17:00:00.000",2,0,"available","unscheduled","2025-02-17T12:31:58.076081",NA,31,5,"England","League Two",317,"2024/2025",1371,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4809,"The Peninsula Stadium",68,"England",2411,"Matthew Corlett",68,"England",68,"Karl Robinson","1980-09-13",NA,266,"Nigel Adkins","1965-03-11",NA,3941973,"red","","white",""
"10608","Tranmere Rovers","AFC Wimbledon",2025-01-18,"17:00:00.000",2,0,"available","unscheduled","2025-01-25T12:48:44.278112",NA,27,5,"England","League Two",317,"2024/2025",66,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001140,"The Cherry Red Records Stadium",68,"England",1879,"Scott Simpson",68,"England",5874,"Johnnie Jackson","1982-08-15",NA,266,"Nigel Adkins","1965-03-11",NA,3941915,"blue","","white",""
"10615","Tranmere Rovers","Newport County AFC",2025-05-03,"14:00:00.000",1,4,"available","unscheduled","2025-05-14T11:41:23.437069",NA,46,5,"England","League Two",317,"2024/2025",887,"male",NA,249,"Wales",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",598,"Rodney Parade",249,"Wales",1866,"Andrew Humphries",68,"England",1006782,"Dafydd Williams","1998-08-28",NA,5629,"Andrew Crosby","1973-03-03",NA,3942306,"yellow","black","white",""
"10621","Tranmere Rovers","Accrington Stanley",2025-04-12,"14:00:00.000",3,3,"available","unscheduled","2025-04-22T18:38:49.695868",NA,42,5,"England","League Two",317,"2024/2025",79,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",575,"Wham Stadium",68,"England",52,"Seb Stockbridge",68,"England",1004526,"John Doolan","1968-11-10",NA,5629,"Andrew Crosby","1973-03-03",NA,3942096,"red","","white",""
"10627","Tranmere Rovers","Fleetwood Town",2025-03-22,"15:00:00.000",0,0,"available","unscheduled","2025-04-09T13:00:18.356564",NA,38,5,"England","League Two",317,"2024/2025",95,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",119,"Highbury Stadium (Fleetwood)",68,"England",444,"Alex Chilowicz",241,"United States of America",347,"Peter Wild","1984-07-20",NA,5629,"Andrew Crosby","1973-03-03",NA,3942052,"red","","white",""
"10633","Tranmere Rovers","Port Vale",2024-08-17,"17:00:00.000",0,0,"available","unscheduled","2024-09-02T00:10:07.331481",NA,2,5,"England","League Two",317,"2024/2025",89,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",582,"Vale Park",68,"England",892,"James Oldham",68,"England",296,"Darren Moore","1974-04-22",NA,266,"Nigel Adkins","1965-03-11",NA,3941625,"white","","white",""
"10635","Tranmere Rovers","Cheltenham Town",2024-11-22,"21:45:00.000",1,0,"available","unscheduled","2024-11-28T21:53:56.398266",NA,17,5,"England","League Two",317,"2024/2025",83,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",581,"Completely-Suzuki Stadium",68,"England",1006784,"Ruebyn Ricardo",68,"England",350,"Michael John Flynn","1980-10-17",NA,266,"Nigel Adkins","1965-03-11",NA,3941798,"red","","white",""
"10636","Tranmere Rovers","Bradford City",2025-03-15,"17:00:00.000",0,1,"available","unscheduled","2025-03-26T15:43:49.653030",NA,37,5,"England","League Two",317,"2024/2025",61,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",116893,"University of Bradford Stadium",68,"England",909,"Thomas Parsons",68,"England",603,"Graham Alexander","1971-10-10",NA,5629,"Andrew Crosby","1973-03-03",NA,3942036,"burgundy","","white",""
"10649","Tranmere Rovers","Chesterfield",2024-12-07,"17:00:00.000",3,0,"available","unscheduled","2024-12-24T19:40:43.333193",NA,19,5,"England","League Two",317,"2024/2025",2008,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",117517,"SMH Group Stadium",68,"England",48,"Lee Swabey",68,"England",390,"Paul Anthony Cook","1967-02-22",NA,266,"Nigel Adkins","1965-03-11",NA,3941822,"blue","white","white",""
"10652","Tranmere Rovers","Colchester United",2024-09-21,"17:00:00.000",3,0,"available","unscheduled","2024-10-17T18:43:11.739840",NA,7,5,"England","League Two",317,"2024/2025",80,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",584,"JobServe Community Stadium",68,"England",43,"Darren Drysdale",68,"England",340,"Danny Cowley","1978-10-22",NA,266,"Nigel Adkins","1965-03-11",NA,3941680,"blue","","white",""
"10655","Tranmere Rovers","Colchester United",2025-08-02,"14:00:00.000",1,1,"available","unscheduled","2025-08-13T00:33:00.374027",NA,1,5,"England","League Two",318,"2025/2026",80,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",584,"JobServe Community Stadium",68,"England",1215,"David Rock",68,"England",340,"Danny Cowley","1978-10-22",NA,5629,"Andrew Crosby","1973-03-03",NA,4001004,"blue","","white",""
"10661","Tranmere Rovers","Swindon Town",2025-01-28,"21:45:00.000",3,1,"available","unscheduled","2025-02-24T23:53:39.998099",NA,29,5,"England","League Two",317,"2024/2025",108,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4629,"The County Ground",68,"England",565,"James Bell",68,"England",401,"Ian Holloway","1963-03-12",NA,266,"Nigel Adkins","1965-03-11",NA,3941948,"red","","white",""
"10678","Tranmere Rovers","Morecambe",2025-01-01,"17:00:00.000",2,0,"available","unscheduled","2025-01-16T12:52:20.865453",NA,24,5,"England","League Two",317,"2024/2025",82,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",586,"Mazuma Stadium",68,"England",2306,"John Mulligan",68,"England",62,"Derek Watt Adams","1975-06-25",NA,266,"Nigel Adkins","1965-03-11",NA,3941885,"red","white","white",""
"10683","Tranmere Rovers","Grimsby Town",2025-03-04,"21:45:00.000",1,1,"available","unscheduled","2025-03-14T20:44:00.096368",NA,35,5,"England","League Two",317,"2024/2025",107,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",583,"Blundell Park",68,"England",2282,"Greg Rollason",68,"England",345,"David Artell","1980-11-22",NA,5629,"Andrew Crosby","1973-03-03",NA,3942018,"black","","white",""
"10685","Tranmere Rovers","Bromley",2024-10-19,"17:00:00.000",1,2,"available","unscheduled","2024-11-04T22:55:02.300272",NA,12,5,"England","League Two",317,"2024/2025",1024,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001994,"Hayes Lane stadium",68,"England",1870,"Scott Tallis",68,"England",5945,"Andrew John Woodman","1971-08-11",NA,266,"Nigel Adkins","1965-03-11",NA,3941738,"red","black","white",""
"10688","Tranmere Rovers","Carlisle United",2024-08-31,"17:00:00.000",1,2,"available","unscheduled","2024-09-09T09:09:33.886447",NA,4,5,"England","League Two",317,"2024/2025",330,"male",NA,68,"England",885,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",590,"Brunton Park",68,"England",919,"Simon Mather",68,"England",5842,"Paul Simpson","1966-07-26",NA,266,"Nigel Adkins","1965-03-11",NA,3941642,"blue","","white",""
"10716","Walsall","Notts County",2025-01-01,"17:00:00.000",1,2,"available","unscheduled","2025-01-16T14:05:55.377551",NA,24,5,"England","League Two",317,"2024/2025",103,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",589,"Meadow Lane",68,"England",1001871,"Farai Hallam",68,"England",5737,"Stuart Maynard","1980-10-18",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3941887,"black","white","red",""
"10731","Walsall","Colchester United",2025-02-08,"17:00:00.000",2,1,"available","unscheduled","2025-02-22T14:18:35.112372",NA,31,5,"England","League Two",317,"2024/2025",80,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",584,"JobServe Community Stadium",68,"England",48,"Lee Swabey",68,"England",340,"Danny Cowley","1978-10-22",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3941967,"blue","","red",""
"10739","Walsall","Gillingham",2025-03-22,"17:00:00.000",0,0,"available","unscheduled","2025-03-24T12:30:31.695414",NA,38,5,"England","League Two",317,"2024/2025",96,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",70,"MEMS Priestfield Stadium",68,"England",1866,"Andrew Humphries",68,"England",315,"John Coleman","1962-10-12",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3942053,"blue","","red",""
"10740","Walsall","AFC Wimbledon",2024-11-23,"17:00:00.000",0,1,"available","unscheduled","2024-12-11T13:05:47.957206",NA,17,5,"England","League Two",317,"2024/2025",66,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001140,"The Cherry Red Records Stadium",68,"England",924,"James Durkin",68,"England",5874,"Johnnie Jackson","1982-08-15",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3941795,"blue","","red",""
"10742","Walsall","Tranmere Rovers",2024-08-24,"14:30:00.000",1,0,"available","unscheduled","2024-09-19T11:02:30.126195",NA,3,5,"England","League Two",317,"2024/2025",885,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",579,"Prenton Park",68,"England",909,"Thomas Parsons",68,"England",266,"Nigel Adkins","1965-03-11",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3941639,"white","","red",""
"10756","Walsall","Harrogate Town",2024-12-21,"17:00:00.000",0,2,"available","unscheduled","2024-12-23T14:14:21.209863",NA,21,5,"England","League Two",317,"2024/2025",1485,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001995,"Exercise Stadium",68,"England",916,"Sam Mulhall",68,"England",4492,"Simon Weaver","1977-12-20",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3941849,"yellow","","red",""
"10757","Walsall","Port Vale",2024-12-07,"14:30:00.000",0,1,"available","unscheduled","2024-12-18T23:36:25.547326",NA,19,5,"England","League Two",317,"2024/2025",89,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",582,"Vale Park",68,"England",1624,"Ben Speedie",68,"England",296,"Darren Moore","1974-04-22",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3941829,"white","","red",""
"10764","Walsall","Fleetwood Town",2025-01-28,"21:45:00.000",2,0,"available","unscheduled","2025-02-05T05:07:12.690781",NA,29,5,"England","League Two",317,"2024/2025",95,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",119,"Highbury Stadium (Fleetwood)",68,"England",1512,"Martin Woods",68,"England",347,"Peter Wild","1984-07-20",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3941946,"red","","red",""
"10777","Walsall","Chesterfield",2025-05-11,"14:30:00.000",0,2,"available","unscheduled","2025-05-30T18:00:58.130919",NA,47,5,"England","League Two",317,"2024/2025",2008,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",18,"Promotion Play-offs - Semi-finals",117517,"SMH Group Stadium",68,"England",41,"Martin Coy",68,"England",390,"Paul Anthony Cook","1967-02-22",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3993753,"blue","white","red",""
"10778","Walsall","Barrow",2025-04-12,"14:00:00.000",2,0,"available","unscheduled","2025-05-01T18:18:55.896798",NA,42,5,"England","League Two",317,"2024/2025",3179,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118150,"SO Legal Stadium",68,"England",1007512,"Stephen Martin",68,"England",1000680,"Andrew Whing","1984-09-20",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3942097,"blue","white","red",""
"10781","Walsall","Crewe Alexandra",2025-05-03,"14:00:00.000",0,1,"available","unscheduled","2025-05-14T17:11:52.946345",NA,46,5,"England","League Two",317,"2024/2025",329,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118004,"Mornflake Stadium",68,"England",2411,"Matthew Corlett",68,"England",1002418,"Lee Bell","1983-01-26",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3942308,"red","","red",""
"10794","Walsall","Bromley",2025-03-13,"22:00:00.000",2,2,"available","unscheduled","2025-03-24T20:02:17.168107",NA,37,5,"England","League Two",317,"2024/2025",1024,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001994,"Hayes Lane stadium",68,"England",1006784,"Ruebyn Ricardo",68,"England",5945,"Andrew John Woodman","1971-08-11",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3942037,"red","black","red",""
"10795","Walsall","Bradford City",2025-01-25,"14:30:00.000",3,0,"available","unscheduled","2025-02-07T07:12:26.269675",NA,28,5,"England","League Two",317,"2024/2025",61,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",116893,"University of Bradford Stadium",68,"England",900,"Jacob Miles",68,"England",603,"Graham Alexander","1971-10-10",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3941929,"burgundy","","red",""
"10797","Walsall","Gillingham",2025-08-09,"14:00:00.000",1,0,"available","unscheduled","2025-08-12T22:12:46.886246",NA,2,5,"England","League Two",318,"2025/2026",96,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",70,"MEMS Priestfield Stadium",68,"England",2144,"Ross Martin",68,"England",69,"Gareth Ainsworth","1973-05-10",NA,1003055,"Mathew John Sadler","1985-02-26",NA,4002090,"blue","","red",""
"10799","Walsall","Doncaster Rovers",2025-04-01,"18:45:00.000",2,2,"available","unscheduled","2025-05-06T13:25:09.651166",NA,40,5,"England","League Two",317,"2024/2025",74,"male",NA,68,"England",97,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",56,"Eco-Power Stadium",68,"England",892,"James Oldham",68,"England",180,"Grant McCann","1980-04-14",NA,1003055,"Mathew John Sadler","1985-02-26",NA,3942074,"red","","red",""
